Adresse,Eiendom,Takst,Skattenivå,Bunnfradrag,Grunnlag,Promillesats,Skatt,Fritak
Fotasvingen 42,55/331/0/12,3519000,70,2000002263,300,1.9,4300,Ingen
Fotasvingen 52,55/331/0/13,3205000,70,2000002043,500,1.9,3882,Ingen
Fotasvingen 54,55/331/0/14,3751000,70,2000002425,700,1.9,4608,Ingen
Fotasvingen 60,55/331/0/15,3941000,70,2000002558,700,1.9,4861,Ingen
,55/332/0/0,,,,,,,
,55/333/0/0,,,,,,,
,55/334/0/0,,,,,,,
Myrtrøvegen 6A,55/335/0/0,3566000,70,2000002296,200,1.9,4362,Ingen
Lertrøvegen 6,55/336/0/0,5605000,70,4000003523,500,1.9,6694,Ingen
Flatholmvegen 24C,55/338/0/0,5372000,70,2000003560,400,1.9,6764,Ingen
,55/339/0/0,,,,,,,
,55/340/0/0,,,,,,,
,55/342/0/0,,,,,,,
,55/344/0/0,,,,,,,
,55/348/0/0,,,,,,,
,55/349/0/0,,,,,,,
,55/350/0/0,,,,,,,
,55/351/0/0,,,,,,,
Flatholmvegen 26B,55/352/0/0,6793000,70,2000004555,100,1.9,8654,Ingen
Flatholmvegen 16,55/353/0/0,7237000,70,2000004865,900,1.9,9245,Ingen
,55/354/0/0,,,,,,,
,55/355/0/0,,,,,,,
,55/356/0/0,,,,,,,
,55/357/0/0,,,,,,,
,55/358/0/0,,,,,,,
,55/359/0/0,,,,,,,
Flatholmvegen 24A,55/361/0/0,6043000,70,2000004030,100,1.9,7657,Ingen
,55/368/0/0,,,,,,,
Flatholmvegen 12A,55/373/0/0,6190000,70,2000004133,000,1.9,7852,Ingen
Sandmarkvegen 12,56/1/0/0,3665000,70,2000002365,500,1.9,4494,Ingen
Liavegen 23,56/2/0/0,4384000,70,2000002868,800,1.9,5450,Ingen
Liavegen 29,56/3/0/0,3067000,70,2000001946,900,1.9,3699,Ingen
Sandmarkvegen 8B,56/4/0/0,3237000,70,2000002065,900,1.9,3925,Ingen
Liavegen 17,56/5/0/0,4010000,70,2000002607,000,1.9,4953,Ingen
Liavegen 27,56/6/0/0,6416000,70,4000004091,200,1.9,7773,Ingen
Sandmarkvegen 10,56/7/0/0,4086000,70,2000002660,200,1.9,5054,Ingen
Liavegen 25,56/8/0/0,5804000,70,4000003662,800,1.9,6959,Ingen
Liavegen 31,56/9/0/0,4750000,70,2000003125,000,1.9,5937,Ingen
Liavegen 19,56/10/0/0,4530000,70,2000002971,000,1.9,5644,Ingen
Sandmarkvegen 8A,56/11/0/0,9215000,70,2000006250,500,1.9,11875,Ingen
Liavegen 21,56/12/0/0,5963000,70,2000003974,100,1.9,7550,Ingen
Sandmarkvegen 8C,56/13/0/0,7392000,70,2000004974,400,1.9,9451,Ingen
Karlslystvegen 27,57/1/0/0,2294000,70,4000001205,800,1.9,2291,§ 5 h delvis
Korntrøvegen 19,57/1/2/0,5476000,70,2000003633,200,1.9,6903,Ingen
Korntrøvegen 16,57/1/4/0,4286000,70,2000002800,200,1.9,5320,Ingen
Korntrøvegen 14,57/1/6/0,4384000,70,2000002868,800,1.9,5450,Ingen
Korntrøvegen 4,57/1/7/0,3010000,70,2000001907,000,1.9,3623,Ingen
Sandmarkvegen 5,57/1/8/0,4400000,70,2000002880,000,1.9,5472,Ingen
Korntrøvegen 2,57/1/9/0,3512000,70,2000002258,400,1.9,4290,Ingen
Liavegen 1,57/1/10/0,4086000,70,2000002660,200,1.9,5054,Ingen
Liavegen 12,57/1/12/0,4815000,70,2000003170,500,1.9,6023,Ingen
Korntrøvegen 9,57/1/13/0,1540000,100,01540,000,4,6160,Ingen
Liavegen 7,57/1/14/0,3646000,70,2000002352,200,1.9,4469,Ingen
Sandmarkvegen 3,57/1/15/0,3752000,70,2000002426,400,1.9,4610,Ingen
Kirkegata 1,57/3/0/0,1164000,100,01164,000,4,4656,Ingen
Kirkegata 1,57/3/0/0,6888000,70,6000004221,600,1.9,8021,Ingen
Kirkegata 6,57/4/0/0,390000,100,0390,000,4,1560,Ingen
Kirkegata 6,57/4/0/0,3770000,70,2000002439,000,1.9,4634,Ingen
Brubakken 0,57/5/0/0,,,,,,,
Malvikvegen 1361,57/10/0/0,,,,,,,
Øyavegen 1,57/11/0/1,3637000,70,2000002345,900,1.9,4457,Ingen
Øyavegen 1,57/11/0/2,3480000,70,2000002236,000,1.9,4248,Ingen
Øyavegen 1,57/11/0/3,2567000,70,2000001596,900,1.9,3034,Ingen
Øyavegen 1,57/11/0/4,2868000,70,2000001807,600,1.9,3434,Ingen
Øyavegen 1,57/11/0/5,2533000,70,2000001573,100,1.9,2988,Ingen
Øyavegen 1,57/11/0/6,2868000,70,2000001807,600,1.9,3434,Ingen
Øyavegen 1,57/11/0/7,3480000,70,2000002236,000,1.9,4248,Ingen
Øyavegen 1,57/11/0/8,3480000,70,2000002236,000,1.9,4248,Ingen
Øyavegen 1,57/11/0/9,2567000,70,2000001596,900,1.9,3034,Ingen
Øyavegen 1,57/11/0/10,2736000,70,2000001715,200,1.9,3258,Ingen
Øyavegen 1,57/11/0/11,2465000,70,2000001525,500,1.9,2898,Ingen
Øyavegen 1,57/11/0/12,2934000,70,2000001853,800,1.9,3522,Ingen
Øyavegen 1,57/11/0/13,3480000,70,2000002236,000,1.9,4248,Ingen
Øyavegen 1,57/11/0/14,3480000,70,2000002236,000,1.9,4248,Ingen
Øyavegen 1,57/11/0/15,2567000,70,2000001596,900,1.9,3034,Ingen
Øyavegen 1,57/11/0/16,2223000,70,2000001356,100,1.9,2576,Ingen
Øyavegen 1,57/11/0/17,2465000,70,2000001525,500,1.9,2898,Ingen
Øyavegen 1,57/11/0/18,2934000,70,2000001853,800,1.9,3522,Ingen
Øyavegen 1,57/11/0/19,4535000,100,04535,000,4,18140,Ingen
Øyavegen 2,57/14/0/0,3440000,70,6000001808,000,1.9,3435,Ingen
Øyavegen 10,57/15/0/0,1855000,70,2000001098,500,1.9,2087,Ingen
Johan Nygaardsvolds Gate 4,57/16/0/0,3096000,70,2000001967,200,1.9,3737,Ingen
Johan Nygaardsvolds Gate 10,57/17/0/0,3237000,70,2000002065,900,1.9,3925,Ingen
Johan Nygaardsvolds Gate 29,57/19/0/0,4978000,70,2000003284,600,1.9,6240,Ingen
Johan Nygaardsvolds Gate 25A,57/20/0/0,5001000,70,2000003300,700,1.9,6271,Ingen
Markavegen 6,57/21/0/0,5739000,70,2000003817,300,1.9,7252,Ingen
Fagratunvegen 2,57/23/0/0,6702000,70,2000004491,400,1.9,8533,Ingen
Hommelvik Bruk 0,57/24/0/0,,,,,,,
Liavegen 47,57/25/0/0,8922000,70,2000006045,400,1.9,11486,Ingen
Liavegen 4,57/26/0/0,5890000,70,2000003923,000,1.9,7453,Ingen
Øyavegen 14,57/27/0/0,5297000,70,2000003507,900,1.9,6665,Ingen
Malvikvegen 1344,57/30/0/0,1312000,100,01312,000,4,5248,Ingen
,57/31/0/0,,,,,,,
Nessvegen 6B,57/32/0/0,3400000,70,2000002180,000,1.9,4142,Ingen
Sandberg 0,57/33/0/0,,,,,,,
Voldmo 0,57/36/0/0,,,,,,,
Bjørkli 2 0,57/37/0/0,,,,,,,
Liavegen 5,57/38/0/0,6477000,70,2000004333,900,1.9,8234,Ingen
Sandmarkvegen 11,57/39/0/0,3699000,70,2000002389,300,1.9,4539,Ingen
Sandmarkvegen 13,57/40/0/0,7011000,70,2000004707,700,1.9,8944,Ingen
Mellem Hommelvik A 0,57/41/0/0,,,,,,,
Sandmarkvegen 7,57/42/0/0,5997000,70,4000003797,900,1.9,7216,Ingen
Korntrøvegen 6,57/43/0/0,3646000,70,2000002352,200,1.9,4469,Ingen
Johan Nygaardsvolds Gate 14,57/44/0/0,4530000,70,2000002971,000,1.9,5644,Ingen
Markavegen 1,57/45/0/0,5001000,70,2000003300,700,1.9,6271,Ingen
Johan Nygaardsvolds Gate 12,57/46/0/0,3907000,70,2000002534,900,1.9,4816,Ingen
Johan Nygaardsvolds Gate 8,57/47/0/0,4744000,70,2000003120,800,1.9,5929,Ingen
Johan Nygaardsvolds Gate 37,57/49/0/0,4649000,70,2000003054,300,1.9,5803,Ingen
Korntrøvegen 12,57/50/0/0,6046000,70,2000004032,200,1.9,7661,Ingen
Sandmarkvegen 9,57/51/0/0,4554000,70,2000002987,800,1.9,5676,Ingen
Sandmarkvegen 0,57/52/0/0,,,,,,,
Sandmarkvegen 14,57/52/0/0,,,,,,,
Sandmarkvegen 14E,57/52/0/0,,,,,,,
Sandmarkvegen 14,57/52/0/0,,,,,,,
Sandmarkvegen 14,57/52/0/0,82000,100,082,000,1.9,155,Ingen
Liavegen 79,57/53/0/0,4673000,70,2000003071,100,1.9,5835,Ingen
Høybyvegen 236,57/54/0/0,931000,70,200000451,700,1.9,858,Ingen
Brandsletta 4A,57/56/0/0,3830000,70,2000002481,000,1.9,4713,Ingen
Nessbakkvegen 2,57/57/0/0,5229000,70,2000003460,300,1.9,6574,Ingen
Malvikvegen 1355,57/58/0/0,5070000,70,2000003349,000,1.9,6363,Ingen
Korntrøberget 0,57/61/0/0,,,,,,,
Korntrøvegen 20,57/61/1/0,4086000,70,2000002660,200,1.9,5054,Ingen
Korntrøvegen 22,57/61/2/0,5001000,70,4000003100,700,1.9,5891,Ingen
Korntrøvegen 21,57/61/3/0,4815000,70,2000003170,500,1.9,6023,Ingen
Korntrøvegen 24,57/61/4/0,5608000,70,2000003725,600,1.9,7078,Ingen
Korntrøvegen 23,57/61/5/0,5673000,70,4000003571,100,1.9,6785,Ingen
Liavegen 75,57/65/0/0,4010000,70,2000002607,000,1.9,4953,Ingen
Borkdalen 6A,57/66/0/0,4261000,70,2000002782,700,1.9,5287,Ingen
Liavegen 77,57/67/0/0,6393000,70,2000004275,100,1.9,8122,Ingen
Liavegen 9,57/70/0/0,2560000,70,2000001592,000,1.9,3024,Ingen
Liavegen 13,57/71/0/0,5297000,70,2000003507,900,1.9,6665,Ingen
Liavegen 37,57/72/0/0,4862000,70,2000003203,400,1.9,6086,Ingen
Nessbakkvegen 8,57/75/0/0,4161000,70,2000002712,700,1.9,5154,Ingen
Sandmarkvegen 6B,57/77/0/0,1780000,70,2000001046,000,1.9,1987,Ingen
Brandslet Østre 0,57/78/0/0,,,,,,,
Sørnesset 0,57/80/0/0,,,,,,,
Borkdalen 2,57/82/0/0,4530000,70,2000002971,000,1.9,5644,Ingen
Johan Nygaardsvolds Gate 16,57/83/0/0,2952000,70,2000001866,400,1.9,3546,Ingen
Malvikvegen 1357,57/84/0/0,2961000,100,02961,000,4,11844,Ingen
Johan Nygaardsvolds Gate 33,57/86/0/0,3672000,70,2000002370,400,1.9,4503,Ingen
Øyavegen 12,57/88/0/0,5229000,70,2000003460,300,1.9,6574,Ingen
Hommelvik Bruk Ii 0,57/89/0/0,,,,,,,
Sandvang Ii 0,57/90/0/0,,,,,,,
Øyavegen 6,57/92/0/0,1588000,70,200000911,600,1.9,1732,Ingen
Nessvegen 2,57/93/0/0,4530000,70,2000002971,000,1.9,5644,Ingen
Paulinelund 0,57/94/0/0,,,,,,,
Nessbakkvegen 6,57/96/0/0,3512000,70,2000002258,400,1.9,4290,Ingen
Nessvegen 8,57/97/0/0,2952000,70,2000001866,400,1.9,3546,Ingen
Lysheim 0,57/98/0/0,,,,,,,
Johan Nygaardsvolds Gate 23,57/99/0/0,4838000,70,2000003186,600,1.9,6054,Ingen
Borkdalen 4,57/101/0/0,3856000,70,2000002499,200,1.9,4748,Ingen
Øyavegen 8,57/103/0/0,2560000,70,2000001592,000,1.9,3024,Ingen
Markavegen 5,57/104/0/0,4530000,70,2000002971,000,1.9,5644,Ingen
Markavegen 3,57/105/0/0,4161000,70,2000002712,700,1.9,5154,Ingen
Brandsletta 5,57/106/0/0,4035000,70,2000002624,500,1.9,4986,Ingen
Shell 2 0,57/107/0/0,,,,,,,
Brandsletta 2,57/108/0/0,4136000,70,2000002695,200,1.9,5120,Ingen
Brandsletta 3,57/109/0/0,4649000,70,2000003054,300,1.9,5803,Ingen
Nessbakkvegen 12,57/110/0/0,4768000,70,2000003137,600,1.9,5961,Ingen
Brandsletta 1,57/112/0/0,3181000,70,2000002026,700,1.9,3850,Ingen
Nessbakkvegen 10,57/113/0/0,4626000,70,2000003038,200,1.9,5772,Ingen
Sandmarkvegen 15,57/115/0/0,3164000,70,2000002014,800,1.9,3828,Ingen
Liavegen 6,57/117/0/0,3752000,70,2000002426,400,1.9,4610,Ingen
Sandsletta I 0,57/118/0/0,,,,,,,
Sandsletta 0,57/119/0/0,,,,,,,
Nessvegen 17,57/120/0/0,5813000,70,4000003669,100,1.9,6971,Ingen
Johan Nygaardsvolds Gate 27,57/121/0/0,5453000,70,2000003617,100,1.9,6872,Ingen
Liavegen 22,57/123/0/0,5001000,70,2000003300,700,1.9,6271,Ingen
Skolegata 7,57/124/0/0,4506000,70,2000002954,200,1.9,5612,Ingen
Nessvegen 10,57/125/0/0,3907000,70,2000002534,900,1.9,4816,Ingen
Liavegen 8,57/126/0/0,4310000,70,2000002817,000,1.9,5352,Ingen
Sandmarkvegen 1,57/127/0/0,,,,,,,
Kirkegata 2,57/129/0/0,114000,100,0114,000,4,456,Ingen
Liavegen 3,57/131/0/0,5001000,70,4000003100,700,1.9,5891,Ingen
Nessvegen 19,57/132/0/0,4161000,70,2000002712,700,1.9,5154,Ingen
Brandsletta 8,57/133/0/0,4885000,70,2000003219,500,1.9,6117,Ingen
Nessbakkvegen 4,57/134/0/0,4506000,70,2000002954,200,1.9,5612,Ingen
Heimen I 0,57/135/0/0,,,,,,,
Fagratunvegen 23,57/139/0/0,3959000,70,2000002571,300,1.9,4885,Ingen
Sandmarkvegen 16,57/140/0/0,3289000,70,4000001902,300,1.9,3614,Ingen
Sandmarkvegen 18,57/141/0/0,4086000,70,2000002660,200,1.9,5054,Ingen
Sandmarkvegen 20,57/142/0/0,3512000,70,2000002258,400,1.9,4290,Ingen
Liavegen 15,57/145/0/0,5453000,70,2000003617,100,1.9,6872,Ingen
Nessvegen 14,57/146/0/0,4264000,70,2000002784,800,1.9,5291,Ingen
Nessvegen 16,57/147/0/0,3376000,70,2000002163,200,1.9,4110,Ingen
Nessvegen 18,57/148/0/0,3566000,70,2000002296,200,1.9,4362,Ingen
Nessvegen 20,57/149/0/0,3778000,70,2000002444,600,1.9,4644,Ingen
Nessvegen 22,57/150/0/0,4142000,70,2000002699,400,1.9,5128,Ingen
Fagratunvegen 1,57/151/0/0,2821000,70,2000001774,700,1.9,3371,Ingen
Fagratunvegen 3,57/152/0/0,5229000,70,2000003460,300,1.9,6574,Ingen
Fagratunvegen 5A,57/153/0/0,2858000,70,2000001800,600,1.9,3421,Ingen
Nessvegen 23,57/154/0/0,4086000,70,2000002660,200,1.9,5054,Ingen
Shell Ii 0,57/156/0/0,,,,,,,
Fagratunvegen 13,57/158/0/0,4821000,70,4000002974,700,1.9,5651,Ingen
Liavegen 35,57/160/0/0,4035000,70,2000002624,500,1.9,4986,Ingen
Liavegen 33,57/161/0/0,5229000,70,4000003260,300,1.9,6194,Ingen
Danielstrøa 12,57/162/0/0,4744000,70,2000003120,800,1.9,5929,Ingen
Automaten 0,57/163/0/0,,,,,,,
Skolegata 3,57/164/0/0,4086000,70,2000002660,200,1.9,5054,Ingen
Liavegen 10,57/168/0/0,5760000,70,2000003832,000,1.9,7280,Ingen
Fagratunvegen 7,57/169/0/0,4955000,70,2000003268,500,1.9,6210,Ingen
Sandmarkvegen 23,57/174/0/0,4838000,70,2000003186,600,1.9,6054,Ingen
Liavegen 45,57/175/0/0,4530000,70,2000002971,000,1.9,5644,Ingen
Tillegg Til Vårmo 0,57/177/0/0,,,,,,,
Fagratunvegen 11,57/178/0/0,4955000,70,2000003268,500,1.9,6210,Ingen
Gullheim 0,57/180/0/0,,,,,,,
Fagratunvegen 6,57/182/0/0,3512000,70,2000002258,400,1.9,4290,Ingen
Nessvegen 21,57/184/0/0,4602000,70,2000003021,400,1.9,5740,Ingen
Nessvegen 25,57/185/0/0,4286000,70,2000002800,200,1.9,5320,Ingen
Danielstrøa 6A,57/186/0/0,5161000,70,2000003412,700,1.9,6484,Ingen
Danielstrøa 8B,57/187/0/0,3456000,70,2000002219,200,1.9,4216,Ingen
Danielstrøa 10,57/188/0/0,4578000,70,2000003004,600,1.9,5708,Ingen
Korntrøvegen 10,57/189/0/0,4932000,70,2000003252,400,1.9,6179,Ingen
Danielstrøa 24,57/190/0/0,5229000,70,2000003460,300,1.9,6574,Ingen
Danielstrøa 26,57/191/0/0,3933000,70,2000002553,100,1.9,4850,Ingen
Danielstrøa 14B,57/192/0/0,4530000,70,2000002971,000,1.9,5644,Ingen
Danielstrøa 16A,57/193/0/0,6039000,70,2000004027,300,1.9,7651,Ingen
Danielstrøa 18,57/194/0/0,4815000,70,2000003170,500,1.9,6023,Ingen
Danielstrøa 20,57/195/0/0,7082000,70,4000004557,400,1.9,8659,Ingen
Danielstrøa 22,57/196/0/0,4862000,70,2000003203,400,1.9,6086,Ingen
Danielstrøa 28,57/197/0/0,4111000,70,2000002677,700,1.9,5087,Ingen
Danielstrøa 30,57/198/0/0,5630000,70,2000003741,000,1.9,7107,Ingen
Danielstrøa 8A,57/200/0/0,3533000,70,2000002273,100,1.9,4318,Ingen
Skolegata 11,57/201/0/0,5673000,70,2000003771,100,1.9,7165,Ingen
Skolegata 17,57/202/0/0,4457000,70,2000002919,900,1.9,5547,Ingen
Johan Nygaardsvolds Gate 21,57/203/0/0,4673000,70,2000003071,100,1.9,5835,Ingen
Øyavegen 16,57/205/0/0,4862000,70,2000003203,400,1.9,6086,Ingen
Trongdalen 3,57/207/0/0,4530000,70,2000002971,000,1.9,5644,Ingen
Liavegen 41,57/210/0/0,3348000,70,2000002143,600,1.9,4072,Ingen
Johan Nygaardsvolds Gate 31,57/211/0/0,3566000,70,2000002296,200,1.9,4362,Ingen
Fagratunvegen 15,57/212/0/0,4286000,70,2000002800,200,1.9,5320,Ingen
Liavegen 43,57/213/0/0,5275000,70,2000003492,500,1.9,6635,Ingen
Tillegg Råa 0,57/214/0/0,,,,,,,
Liavegen 81,57/215/0/0,3639000,70,2000002347,300,1.9,4459,Ingen
Brandsletta 4C,57/216/0/0,5760000,70,2000003832,000,1.9,7280,Ingen
Skolesletten Iii 0,57/218/0/0,,,,,,,
Tillegg Til Randiheim 0,57/219/0/0,57000,100,057,000,1.9,108,Ingen
Skolegata 9,57/220/0/0,4000000,70,2000002600,000,1.9,4940,Ingen
Sandmarkvegen 24,57/224/0/0,5184000,70,2000003428,800,1.9,6514,Ingen
Nessbakkvegen 7,57/225/0/0,3619000,70,2000002333,300,1.9,4433,Ingen
Nessvegen 4,57/226/0/0,5210000,70,2000003447,000,1.9,6549,Ingen
Trongdalen 1B,57/227/0/0,5847000,70,2000003892,900,1.9,7396,Ingen
Tillegg Til Tovestua 0,57/228/0/0,180000,100,0180,000,1.9,342,Ingen
Karlslystvegen 16,57/229/0/0,6335000,70,2000004234,500,1.9,8045,Ingen
Karlslystvegen 20,57/230/0/0,,,,,,,
Karlslystvegen 18,57/231/0/0,2852000,70,2000001796,400,1.9,3413,Ingen
Tillegg Til Åsen I 0,57/232/0/0,,,,,,,
Liavegen 11,57/233/0/0,5364000,70,2000003554,800,1.9,6754,Ingen
Trongdalen 4,57/237/0/0,7587000,70,2000005110,900,1.9,9710,Ingen
Trongdalen 6,57/238/0/0,4261000,70,2000002782,700,1.9,5287,Ingen
Tillegg Til Stubmo 0,57/239/0/0,,,,,,,
Liavegen 18,57/240/0/0,4035000,70,2000002624,500,1.9,4986,Ingen
Sollund 0,57/241/0/0,,,,,,,
Brandsletta 4B,57/243/0/0,4186000,70,2000002730,200,1.9,5187,Ingen
Skogen I 0,57/244/0/0,,,,,,,
Sandmarkvegen 22,57/245/0/0,5116000,70,2000003381,200,1.9,6424,Ingen
Fagratunvegen 5B,57/246/0/0,3946000,70,2000002562,200,1.9,4868,Ingen
Øyavegen 24,57/247/0/0,9112000,70,2000006178,400,1.9,11738,Ingen
Tillegg Til Reina 0,57/248/0/0,,,,,,,
Tillegg Til Lilletun 0,57/249/0/0,,,,,,,
Øyavegen 44,57/251/0/1,2168000,70,2000001317,600,1.9,2503,Ingen
Øyavegen 46,57/251/0/2,2678000,70,2000001674,600,1.9,3181,Ingen
Øyavegen 50,57/251/0/3,1674000,70,200000971,800,1.9,1846,Ingen
Øyavegen 48,57/251/0/4,2720000,70,2000001704,000,1.9,3237,Ingen
Øyavegen 48,57/251/0/5,2720000,70,2000001704,000,1.9,3237,Ingen
Øyavegen 34,57/251/0/6,3403000,70,2000002182,100,1.9,4145,Ingen
Øyavegen 36,57/251/0/7,3166000,70,2000002016,200,1.9,3830,Ingen
Øyavegen 38,57/251/0/8,3166000,70,2000002016,200,1.9,3830,Ingen
Øyavegen 40,57/251/0/9,3558000,70,2000002290,600,1.9,4352,Ingen
Øyavegen 42,57/251/0/10,3324000,70,2000002126,800,1.9,4040,Ingen
Øyavegen 42,57/251/0/11,3166000,70,2000002016,200,1.9,3830,Ingen
Øyavegen 42,57/251/0/12,3166000,70,2000002016,200,1.9,3830,Ingen
Øyavegen 42,57/251/0/13,5003000,70,2000003302,100,1.9,6273,Ingen
Øyavegen 26,57/251/0/14,2843000,70,2000001790,100,1.9,3401,Ingen
Øyavegen 28,57/251/0/15,3481000,70,2000002236,700,1.9,4249,Ingen
Øyavegen 30,57/251/0/16,3166000,70,2000002016,200,1.9,3830,Ingen
Øyavegen 32,57/251/0/17,3086000,70,2000001960,200,1.9,3724,Ingen
Øyavegen 42,57/251/0/18,4091000,70,2000002663,700,1.9,5061,Ingen
Øyavegen 42,57/251/0/19,3519000,70,2000002263,300,1.9,4300,Ingen
Øyavegen 42,57/251/0/20,3166000,70,2000002016,200,1.9,3830,Ingen
Øyavegen 42,57/251/0/21,3166000,70,2000002016,200,1.9,3830,Ingen
Korntrøvegen 17,57/256/0/0,5229000,70,2000003460,300,1.9,6574,Ingen
Øyavegen 17,57/257/0/0,,,,,,,
Liavegen 20,57/258/0/0,4838000,70,2000003186,600,1.9,6054,Ingen
Korntrøvegen 15,57/261/0/0,3566000,70,4000002096,200,1.9,3982,Ingen
Sandmarkvegen 4,57/263/0/0,3279000,70,2000002095,300,1.9,3981,Ingen
Liavegen 49,57/266/0/0,5001000,70,2000003300,700,1.9,6271,Ingen
Korntrøvegen 13A,57/272/0/0,3666000,70,2000002366,200,1.9,4495,Ingen
Danielstrøa 38,57/273/0/0,4136000,70,2000002695,200,1.9,5120,Ingen
Borkdal B 0,57/274/0/0,,,,,,,
Danielstrøa 14A,57/275/0/0,4955000,70,2000003268,500,1.9,6210,Ingen
Fagratunvegen 8,57/276/0/0,4236000,70,2000002765,200,1.9,5253,Ingen
Danielstrøa 16B,57/277/0/0,3672000,70,4000002170,400,1.9,4123,Ingen
Parsell A 0,57/280/0/0,,,,,,,
Karlslystvegen 125,57/284/0/0,,,,,,,
Danielstrøa 34,57/288/0/0,3907000,70,2000002534,900,1.9,4816,Ingen
Danielstrøa 36,57/289/0/0,5382000,70,2000003567,400,1.9,6778,Ingen
Danielstrøa 32,57/290/0/0,7776000,70,4000005043,200,1.9,9582,Ingen
Danielstrøa 40,57/291/0/0,6445000,70,2000004311,500,1.9,8191,Ingen
Korntrøvegen 11,57/295/0/0,4065000,70,4000002445,500,1.9,4646,Ingen
Danielstrøa 42,57/296/0/0,6602000,70,2000004421,400,1.9,8400,Ingen
Karlslystvegen 14,57/297/0/0,4671000,70,2000003069,700,1.9,5832,Ingen
Liavegen 39,57/298/0/0,5296000,70,2000003507,200,1.9,6663,Ingen
Danielstrøa 12A,57/302/0/0,5911000,70,2000003937,700,1.9,7481,Ingen
Tillegg Til 57/164 0,57/303/0/0,,,,,,,
Markavegen 4,57/304/0/0,3882000,70,2000002517,400,1.9,4783,Ingen
Danielstrøa 6C,57/305/0/0,4977000,70,2000003283,900,1.9,6239,Ingen
Øyavegen 23,57/306/0/0,3363000,100,03363,000,4,13452,Ingen
Danielstrøa 44,57/307/0/0,4151000,70,2000002705,700,1.9,5140,Ingen
Karlslystvegen 1A,57/308/0/1,2934000,70,2000001853,800,1.9,3522,Ingen
Karlslystvegen 1B,57/308/0/2,2835000,70,2000001784,500,1.9,3390,Ingen
Karlslystvegen 1C,57/308/0/3,2802000,70,2000001761,400,1.9,3346,Ingen
Karlslystvegen 1D,57/308/0/4,2838000,70,2000001786,600,1.9,3394,Ingen
Karlslystvegen 3A,57/308/0/5,2835000,70,2000001784,500,1.9,3390,Ingen
Karlslystvegen 3B,57/308/0/6,2835000,70,2000001784,500,1.9,3390,Ingen
Karlslystvegen 3C,57/308/0/7,2934000,70,2000001853,800,1.9,3522,Ingen
Karlslystvegen 3D,57/308/0/8,2934000,70,2000001853,800,1.9,3522,Ingen
Brandsletta 6,57/309/0/0,4978000,70,2000003284,600,1.9,6240,Ingen
Danielstrøa 6B,57/310/0/0,5210000,70,2000003447,000,1.9,6549,Ingen
Korntrøvegen 8,57/311/0/0,5774000,70,2000003841,800,1.9,7299,Ingen
Skolegata 18A,57/313/0/0,47425000,70,320000029997,500,1.9,56995,Ingen
Tillegg Litjmarka 0,57/314/0/0,275000,100,0275,000,1.9,522,Ingen
Liavegen 73B,57/317/0/0,7435000,70,2000005004,500,1.9,9508,Ingen
Liavegen 73A,57/318/0/0,5166000,70,2000003416,200,1.9,6490,Ingen
Liavegen 16,57/319/0/0,8283000,70,4000005398,100,1.9,10256,Ingen
Liavegen 14,57/320/0/0,7463000,70,2000005024,100,1.9,9545,Ingen
Nessvegen 6A,57/321/0/0,5825000,70,4000003677,500,1.9,6987,Ingen
Borkdalen 6B,57/331/0/0,2774000,70,2000001741,800,1.9,3309,Ingen
Sandmarkvegen 14A,57/332/0/0,5096000,70,2000003367,200,1.9,6397,Ingen
Sandmarkvegen 14B,57/333/0/0,4763000,70,2000003134,100,1.9,5954,Ingen
Sandmarkvegen 14C,57/334/0/0,5112000,70,2000003378,400,1.9,6418,Ingen
Sandmarkvegen 14D,57/335/0/0,5179000,70,2000003425,300,1.9,6508,Ingen
Sandmarkvegen 14E,57/336/0/0,5010000,70,2000003307,000,1.9,6283,Ingen
Sandmarkvegen 14F,57/337/0/1,3635000,70,2000002344,500,1.9,4454,Ingen
Sandmarkvegen 14G,57/337/0/2,3519000,70,2000002263,300,1.9,4300,Ingen
Sandmarkvegen 14H,57/337/0/3,3635000,70,2000002344,500,1.9,4454,Ingen
Sandmarkvegen 14I,57/337/0/4,3597000,70,2000002317,900,1.9,4404,Ingen
Sandmarkvegen 14K,57/337/0/5,5039000,70,2000003327,300,1.9,6321,Ingen
Sandmarkvegen 14J,57/337/0/6,3285000,70,2000002099,500,1.9,3989,Ingen
Sandmarkvegen 14M,57/337/0/7,3403000,70,2000002182,100,1.9,4145,Ingen
Sandmarkvegen 14L,57/337/0/8,3363000,70,2000002154,100,1.9,4092,Ingen
Sandmarkvegen 14N,57/337/0/9,2080000,70,2000001256,000,1.9,2386,Ingen
Liavegen 2A,57/338/0/0,15447000,100,015447,000,4,61788,Ingen
Sandmarkvegen 27,57/341/0/0,6116000,70,2000004081,200,1.9,7754,Ingen
,57/342/0/0,,,,,,,
,57/343/0/0,,,,,,,
Borkdalen 8,57/345/0/0,6222000,70,2000004155,400,1.9,7895,Ingen
,57/346/0/0,,,,,,,
Korntrøvegen 18,57/348/0/0,3237000,70,2000002065,900,1.9,3925,Ingen
,57/350/0/0,,,,,,,
Koststed 32100 - Gevingåsen tunell 0,57/352/0/0,,,,,,,
Havnevegen 28,57/353/0/0,,,,,,,
Havnevegen 289,57/355/0/1,3558000,70,2000002290,600,1.9,4352,Ingen
Havnevegen 289,57/355/0/2,2298000,70,2000001408,600,1.9,2676,Ingen
